name,pdf_url,isin
Amundi Funds Global Perspectives - AE (D)-LU0907915242,https://solutions.vwdservices.com/products/documents/81205cb2-4a51-4bbc-bbc5-ba3ccea425aa/?c=Fs%2BxD5xPC2%2F2qrcru97aQFisyGOESqb2BIPxGoq9L1rntj579Wnqy6Eegw8EIj0y,LU0907915242
Amundi Funds Japan Equity Value - A2E (C)-LU0557866588,https://solutions.vwdservices.com/products/documents/aeb0be99-62d3-40db-8aae-6a6d7de18619/?c=gf9Xx8Hq5cpH8PSY0OukzCSitYNIltZbmM%2BaSFlTqg2bt%2BGN7Afnv9JB0eC1FGqL,LU0557866588
Amundi Funds Japan Equity Value - A2E (D)-LU0557867800,https://solutions.vwdservices.com/products/documents/549acb9a-94d0-4fa0-af7c-d12ba834ba04/?c=h7hDtviJXXC0EkJdlm%2BgZ6Z3tl5oE4AOVPhLOmtQ%2FrtKPJORg1tAeWQarC%2BNRDgQ,LU0557867800
Amundi Funds Japan Equity Value - A2J (C)-LU0248702192,https://solutions.vwdservices.com/products/documents/fa84bb54-8a00-408d-b23c-fbd2ed047b07/?c=vgdI%2BfOvIGjAQ6Uz4E0nTjs9Fi2Ttrt%2FH469z9gh0mN58JfuwDRx76bhRzW4KBhz,LU0248702192
Amundi Funds Japan Equity Value - A2J (D)-LU0248702275,https://solutions.vwdservices.com/products/documents/93b94d9f-12a9-49b6-86ce-0d327e6c0692/?c=76WQv8SdjjllFn1GrwOw3owejY7b0sq1UFRThtYYqrnKi03%2BZ2KWVsYEcVakWcEk,LU0248702275
Amundi Funds Latin America Equity - AU (C)-LU0201575346,https://solutions.vwdservices.com/products/documents/6fd6c149-9938-4117-b364-ca02a1e7cb74/?c=NF0PfSXKrf9VazcMwo4BJWCHviukjZAFT%2FIEp%2FTpEvsHGa4aRHDDa9E%2Bo5ZuANOm,LU0201575346
Amundi Funds Latin America Equity - AU (D)-LU0201602173,https://solutions.vwdservices.com/products/documents/5fe90753-118b-4fe8-80f5-f0e00908ce39/?c=IGEnlCm3IgcqMt0r355mbgxpFtpU5JhvC4in8sGy8jPw2V4HJ9mseTpbC3JC2NQ2,LU0201602173
Amundi Funds Pioneer Global Equity - AE (C)-LU1883342377,https://solutions.vwdservices.com/products/documents/cdaea087-b82f-47ad-8318-99d64ed1225c/?c=CRpRgD9T0EmeCdyWvmrcCPk5oP5yJBJDCk7Lbdnni3VxnNSJvQVTrmNGpyBLYW12,LU1883342377
Amundi Funds Pioneer Global Equity - AE (D)-LU1883342534,https://solutions.vwdservices.com/products/documents/fa9bc1de-5a17-4c18-b6f0-8564fc1df442/?c=P5cdBGBWslzmTh7BpBNy05CFaVfEfiwyYFlTAfEZcIuzKyIquqCsxTyUk%2Fm5Dw3m,LU1883342534
Amundi Funds Pioneer Global Equity - AHE (C)-LU1880398125,https://solutions.vwdservices.com/products/documents/7ef0c7f4-f46f-46af-9f6b-ac4e7c310dcd/?c=5NJcASMaibwdpD1st0WB0wv5N3AbIyRGLQXr2OzwHafjU%2B%2BSoOt1Ub0UpRabyz7R,LU1880398125
